Mycth_104551,64.50 
Mycth_104570,96.02 
Mycth_104582,0.91 
Mycth_104628,14.61 
Mycth_104665,0.83 
Mycth_104673,0.37 
Mycth_104674,0.46 
Mycth_104717,5.64 
Mycth_104726,0.19 
Mycth_104802,18.25 
Mycth_104827,9.83 
Mycth_104887,19.15 
Mycth_104936,100.32 
Mycth_104945,34.02 
Mycth_104959,39.49 
Mycth_105006,44.31 
Mycth_105063,31.23 
Mycth_105072,128.79 
Mycth_105128,275.96 
Mycth_105130,53.20 
Mycth_105157,58.58 
Mycth_105197,19.53 
Mycth_105286,105.05 
Mycth_105318,14.30 
Mycth_105405,579.75 
Mycth_105482,7.93 
Mycth_105575,169.90 
Mycth_105600,10.30 
Mycth_105650,257.48 
Mycth_105669,55.23 
Mycth_105777,32.91 
Mycth_105786,24.98 
Mycth_105822,261.81 
Mycth_105847,272.90 
Mycth_105869,14.65 
Mycth_105966,60.55 
Mycth_10609,37.63 
Mycth_106293,65.47 
Mycth_106343,101.39 
Mycth_106346,41.58 
Mycth_106388,41.93 
Mycth_106442,3.15 
Mycth_106463,138.73 
Mycth_106502,52.64 
Mycth_106527,74.91 
Mycth_106599,12.17 
Mycth_106609,41.84 
Mycth_106618,72.02 
Mycth_106768,81.74 
Mycth_106798,8.95 
Mycth_106819,1106.33 
Mycth_106827,35.91 
Mycth_106950,35.98 
Mycth_107095,52.33 
Mycth_10713,0.51 
Mycth_107134,36.75 
Mycth_107142,61.18 
Mycth_107168,2.61 
Mycth_107178,282.58 
Mycth_107186,31.13 
Mycth_107255,24.90 
Mycth_107295,41.45 
Mycth_107458,28.72 
Mycth_107520,17.45 
Mycth_107580,70.23 
Mycth_107689,3.27 
Mycth_107723,28.90 
Mycth_107763,9.29 
Mycth_107796,665.94 
Mycth_107866,192.64 
Mycth_107891,67.43 
Mycth_107972,35.85 
Mycth_107976,34.15 
Mycth_108044,6.25 
Mycth_108061,17.88 
Mycth_108098,35.82 
Mycth_108115,101.80 
Mycth_108157,43.92 
Mycth_108294,11.32 
Mycth_108304,58.81 
Mycth_108314,9.82 
Mycth_108317,0.52 
Mycth_108391,2.28 
Mycth_108407,4.41 
Mycth_108416,117.39 
Mycth_108475,22.11 
Mycth_108493,162.60 
Mycth_108501,109.38 
Mycth_108504,36.82 
Mycth_108565,44.86 
Mycth_108615,14.22 
Mycth_108627,12.72 
Mycth_108765,1.85 
Mycth_108781,439.87 
Mycth_108836,1.22 
Mycth_108890,14.75 
Mycth_108924,39.49 
Mycth_109046,21.04 
Mycth_109078,62.95 
Mycth_109194,29.19 
Mycth_109232,4.84 
Mycth_109373,42.52 
Mycth_109377,51.87 
Mycth_109444,48.27 
Mycth_109499,12.31 
Mycth_109510,25.90 
Mycth_109530,99.68 
Mycth_109533,23.25 
Mycth_109542,433.49 
Mycth_109566,14.33 
Mycth_109620,1350.13 
Mycth_109638,438.23 
Mycth_109756,19.72 
Mycth_109790,134.50 
Mycth_109795,593.52 
Mycth_109817,39.93 
Mycth_109821,59.94 
Mycth_109870,332.65 
Mycth_109876,142.67 
Mycth_109897,31.22 
Mycth_109914,58.68 
Mycth_10995,28.51 
Mycth_109978,334.14 
Mycth_110022,128.67 
Mycth_110028,2128.55 
Mycth_110038,83.16 
Mycth_110042,115.22 
Mycth_110061,80.53 
Mycth_110187,416.42 
Mycth_110298,94.46 
Mycth_110317,139.72 
Mycth_110470,2.09 
Mycth_110475,95.99 
Mycth_110510,61.93 
Mycth_110532,37.14 
Mycth_110536,68.57 
Mycth_110640,692.46 
Mycth_110651,20.41 
Mycth_110670,75.60 
Mycth_110674,97.40 
Mycth_110717,451.07 
Mycth_110792,49.93 
Mycth_110806,9.56 
Mycth_110817,670.93 
Mycth_110821,756.43 
Mycth_110871,142.31 
Mycth_110897,66.15 
Mycth_110931,471.73 
Mycth_110951,7.97 
Mycth_110956,163.22 
Mycth_111030,4.54 
Mycth_111035,22.02 
Mycth_111036,114.33 
Mycth_111073,17.13 
Mycth_111088,14.00 
Mycth_111107,181.73 
Mycth_111172,18.21 
Mycth_111173,162.64 
Mycth_111214,43.10 
Mycth_111314,63.01 
Mycth_111331,105.22 
Mycth_111372,0.46 
Mycth_111377,89.15 
Mycth_111388,4.99 
Mycth_111405,1144.27 
Mycth_111425,760.64 
Mycth_111604,23.32 
Mycth_111645,148.09 
Mycth_111741,20.54 
Mycth_111770,904.69 
Mycth_111814,85.07 
Mycth_111845,6.62 
Mycth_111934,68.25 
Mycth_111987,198.51 
Mycth_112014,51.99 
Mycth_112025,142.88 
Mycth_112050,2.08 
Mycth_112051,21.77 
Mycth_112080,24.28 
Mycth_112086,68.05 
Mycth_112089,0.35 
Mycth_112121,2386.18 
Mycth_112136,1242.32 
Mycth_112137,1458.01 
Mycth_112159,38.77 
Mycth_112204,495.47 
Mycth_112227,877.09 
Mycth_112306,9.40 
Mycth_112322,28.93 
Mycth_112329,238.67 
Mycth_112362,182.14 
Mycth_112363,65.24 
Mycth_112399,1.04 
Mycth_112411,52.97 
Mycth_112442,152.68 
Mycth_112471,34.37 
Mycth_112491,97.27 
Mycth_112498,120.64 
Mycth_112612,389.28 
Mycth_112686,904.45 
Mycth_112699,94.67 
Mycth_112700,264.23 
Mycth_112714,24.11 
Mycth_112716,15.80 
Mycth_112802,5.65 
Mycth_112805,4.44 
Mycth_112815,2.87 
Mycth_112824,2.54 
Mycth_112826,16.99 
Mycth_112850,56.95 
Mycth_112889,99.95 
Mycth_112905,137.18 
Mycth_112916,319.43 
Mycth_112924,18.08 
Mycth_112996,12.27 
Mycth_113066,50.44 
Mycth_113138,25.57 
Mycth_113236,64.30 
Mycth_113239,59.90 
Mycth_113387,14.80 
Mycth_113450,0.36 
Mycth_113457,85.55 
Mycth_113577,0.59 
Mycth_113600,34.16 
Mycth_113715,20.15 
Mycth_113886,119.05 
Mycth_113912,29.50 
Mycth_113985,445.15 
Mycth_114008,67.27 
Mycth_114083,81.39 
Mycth_114107,5.54 
Mycth_114166,25.78 
Mycth_114237,64.35 
Mycth_114376,96.78 
Mycth_114482,32.45 
Mycth_114497,194.05 
Mycth_114666,17.67 
Mycth_114667,17.46 
Mycth_114678,65.43 
Mycth_114691,21.56 
Mycth_114710,10.57 
Mycth_114734,27.98 
Mycth_114738,67.86 
Mycth_114796,47.53 
Mycth_114955,48.80 
Mycth_115028,4.82 
Mycth_115052,199.63 
Mycth_115096,138.65 
Mycth_115110,39.50 
Mycth_115198,70.90 
Mycth_115501,154.35 
Mycth_115624,1.34 
Mycth_115754,0.06 
Mycth_115802,160.55 
Mycth_115858,31.92 
Mycth_115886,33.00 
Mycth_115909,101.78 
Mycth_115935,175.43 
Mycth_115944,17.63 
Mycth_115957,0.05 
Mycth_115968,28.59 
Mycth_115983,416.72 
Mycth_116006,25.94 
Mycth_116020,648.73 
Mycth_116157,22.14 
Mycth_116237,1.87 
Mycth_116261,0.40 
Mycth_116322,71.43 
Mycth_116348,35.89 
Mycth_116363,14.76 
Mycth_116384,5.51 
Mycth_116510,34.83 
Mycth_116553,9.79 
Mycth_11658,1.02 
Mycth_116603,42.97 
Mycth_116679,22.57 
Mycth_116881,1.21 
Mycth_116885,2.74 
Mycth_116956,22.96 
Mycth_117063,0.08 
Mycth_117073,4.97 
Mycth_117145,30.36 
Mycth_117146,145.44 
Mycth_117150,33.21 
Mycth_117206,24.35 
Mycth_117209,14.67 
Mycth_117245,7.23 
Mycth_117406,48.04 
Mycth_117428,12.14 
Mycth_117436,21.52 
Mycth_117478,7.21 
Mycth_117495,18.50 
Mycth_117620,23.37 
Mycth_117625,23.26 
Mycth_117681,43.31 
Mycth_11798,11.44 
Mycth_12171,25.63 
Mycth_122893,22.28 
Mycth_122939,64.11 
Mycth_12812,19.44 
Mycth_13170,0.04 
Mycth_140260,173.00 
Mycth_140261,2.85 
Mycth_14609,6.45 
Mycth_15682,0.00 
Mycth_15789,0.28 
Mycth_16152,0.16 
Mycth_16224,21.09 
Mycth_16301,270.95 
Mycth_16353,0.00 
Mycth_17263,0.00 
Mycth_17562,34.01 
Mycth_17585,86.38 
Mycth_17759,6.71 
Mycth_18938,11.64 
Mycth_19035,36.69 
Mycth_2018629,16.52 
Mycth_2018746,0.55 
Mycth_2019108,13.18 
Mycth_2019141,2.84 
Mycth_2019371,32.71 
Mycth_2019378,1.51 
Mycth_2019397,20.65 
Mycth_2019739,1.49 
Mycth_2019888,9.43 
Mycth_2020046,9.04 
Mycth_2020422,2.03 
Mycth_2020707,13.25 
Mycth_2020741,14.77 
Mycth_2022110,1.20 
Mycth_2022424,5.94 
Mycth_2022670,0.09 
Mycth_2023079,3.93 
Mycth_2023245,0.00 
Mycth_2023927,0.06 
Mycth_2023929,0.00 
Mycth_2024024,25.90 
Mycth_2024695,0.93 
Mycth_2025277,140.31 
Mycth_2025626,0.13 
Mycth_2025813,1.88 
Mycth_2025957,2.25 
Mycth_2026083,0.00 
Mycth_2026137,19.35 
Mycth_2026172,98.51 
Mycth_2027194,1.09 
Mycth_2028011,63.46 
Mycth_2028710,0.00 
Mycth_2028839,0.00 
Mycth_2029285,4.70 
Mycth_2029356,0.58 
Mycth_2029593,0.97 
Mycth_2029812,18.32 
Mycth_2029952,78.30 
Mycth_2030078,15.01 
Mycth_2030361,7.43 
Mycth_2030430,1.64 
Mycth_2030495,187.38 
Mycth_2030723,0.26 
Mycth_2030873,63.57 
Mycth_2031061,91.91 
Mycth_2031268,12.81 
Mycth_2031276,0.00 
Mycth_2031317,0.00 
Mycth_2031554,1.55 
Mycth_2031594,15.50 
Mycth_2031920,67.97 
Mycth_2031956,6.46 
Mycth_2032045,9.76 
Mycth_2032127,6.64 
Mycth_2032303,12.83 
Mycth_2032845,19.16 
Mycth_2032939,0.71 
Mycth_2033463,305.62 
Mycth_2033959,69.48 
Mycth_2033977,1159.43 
Mycth_2033980,0.86 
Mycth_2034916,0.00 
Mycth_2034929,37.68 
Mycth_2034994,23.65 
Mycth_2035048,58.37 
Mycth_2035386,0.73 
Mycth_2035523,0.84 
Mycth_2035701,17.04 
Mycth_2035984,61.39 
Mycth_2036106,34.90 
Mycth_2036258,98.76 
Mycth_20364,15.43 
Mycth_2036724,1.80 
Mycth_2037019,29.27 
Mycth_2037035,37.48 
Mycth_2037146,69.90 
Mycth_2037236,129.25 
Mycth_2037479,1.50 
Mycth_2037651,0.00 
Mycth_2037656,10.88 
Mycth_2038181,43.87 
Mycth_2038387,59.53 
Mycth_2038764,1.30 
Mycth_2039088,0.62 
Mycth_2039751,2.65 
Mycth_2039818,937.10 
Mycth_2039926,0.00 
Mycth_2039938,1.47 
Mycth_2040280,10.32 
Mycth_2040301,0.00 
Mycth_2040748,10.96 
Mycth_2040766,0.73 
Mycth_2041072,18.88 
Mycth_2041611,58.61 
Mycth_2042312,0.00 
Mycth_2042719,0.76 
Mycth_2042961,10.15 
Mycth_2043664,0.79 
Mycth_2043746,37.08 
Mycth_2044135,14.60 
Mycth_2044732,0.31 
Mycth_2045079,1.50 
Mycth_2045175,16.98 
Mycth_2045420,80.28 
Mycth_2045737,3.46 
Mycth_2046198,23.01 
Mycth_2046242,175.11 
Mycth_2046354,0.45 
Mycth_2046431,92.15 
Mycth_2047322,0.30 
Mycth_2047945,1.05 
Mycth_2048131,0.03 
Mycth_2048823,0.96 
Mycth_2048966,71.01 
Mycth_2049011,0.26 
Mycth_2049292,23.49 
Mycth_2049301,7.10 
Mycth_2049318,18.61 
Mycth_2049466,29.05 
Mycth_2049580,42.90 
Mycth_2049605,47.13 
Mycth_2049620,20.91 
Mycth_2049706,4.18 
Mycth_2049780,6.50 
Mycth_2049865,2.16 
Mycth_2049886,0.00 
Mycth_2049934,17.91 
Mycth_2049971,0.00 
Mycth_2050031,21.56 
Mycth_2050101,0.00 
Mycth_2050200,0.00 
Mycth_2050220,3.56 
Mycth_2050269,0.00 
Mycth_2050335,14.65 
Mycth_2050348,104.51 
Mycth_2050447,20.45 
Mycth_2050467,0.00 
Mycth_2050486,0.07 
Mycth_2050514,11.71 
Mycth_2050561,0.00 
Mycth_2050660,137.38 
Mycth_2050741,50.34 
Mycth_2050866,1.43 
Mycth_2050929,41.79 
Mycth_2050951,0.71 
Mycth_2050974,0.00 
Mycth_2050996,7.52 
Mycth_2051009,27.39 
Mycth_2051026,46.99 
Mycth_2051156,0.94 
Mycth_2051168,0.64 
Mycth_2051209,21.36 
Mycth_2051335,6.42 
Mycth_2051357,24.97 
Mycth_2051392,27.75 
Mycth_2051419,56.25 
Mycth_2051606,18.07 
Mycth_2051636,0.30 
Mycth_2051640,22.33 
Mycth_2051705,46.25 
Mycth_2051745,20.75 
Mycth_2051835,20.92 
Mycth_2051955,0.41 
Mycth_2051994,2.15 
Mycth_2052150,37.32 
Mycth_2052169,0.00 
Mycth_2052313,0.00 
Mycth_2052357,13.44 
Mycth_2052384,0.00 
Mycth_2052439,0.00 
Mycth_2052509,0.00 
Mycth_2052590,9.30 
Mycth_2052653,23.71 
Mycth_2052657,0.96 
Mycth_2052693,3.65 
Mycth_2052727,0.00 
Mycth_2052748,83.03 
Mycth_2052762,0.00 
Mycth_2052991,0.69 
Mycth_2053048,1.80 
Mycth_2053130,13.55 
Mycth_2053143,0.00 
Mycth_2053156,0.00 
Mycth_2053230,1.02 
Mycth_2053430,6.95 
Mycth_2053489,30.22 
Mycth_2053528,0.00 
Mycth_2053555,9.27 
Mycth_2053582,0.07 
Mycth_2053587,41.24 
Mycth_2053677,14.28 
Mycth_2053975,31.81 
Mycth_2054051,0.00 
Mycth_2054076,0.07 
Mycth_2054138,126.96 
Mycth_2054145,29.40 
Mycth_2054177,0.22 
Mycth_2054216,0.00 
Mycth_2054219,0.71 
Mycth_2054232,0.00 
Mycth_2054249,76.83 
Mycth_2054417,0.12 
Mycth_2054491,37.74 
Mycth_2054510,0.00 
Mycth_2054541,44.32 
Mycth_2054555,7.88 
Mycth_2054578,0.28 
Mycth_2054613,48.35 
Mycth_2054788,0.00 
Mycth_2054820,0.78 
Mycth_2054970,0.00 
Mycth_2054998,1.19 
Mycth_2055104,39.73 
Mycth_2055144,62.28 
Mycth_2055207,0.00 
Mycth_2055311,35.27 
Mycth_2055546,35.59 
Mycth_2055557,2.76 
Mycth_2055571,35.83 
Mycth_2055575,9.14 
Mycth_2055617,3.89 
Mycth_2055659,100.58 
Mycth_2055700,20.58 
Mycth_2055845,18.81 
Mycth_2055941,5.31 
Mycth_2055951,1.60 
Mycth_2055981,13.46 
Mycth_2055988,3.79 
Mycth_2056182,0.00 
Mycth_2056315,15.01 
Mycth_2056329,65.38 
Mycth_2056455,42.92 
Mycth_2056582,320.56 
Mycth_2056896,25.45 
Mycth_2057017,32.52 
Mycth_2057132,2.15 
Mycth_2057198,21.20 
Mycth_2057234,183.66 
Mycth_2057284,25.90 
Mycth_2057317,5.76 
Mycth_2057386,0.98 
Mycth_2057433,48.04 
Mycth_2057467,4.03 
Mycth_2057540,2.58 
Mycth_2057586,1.19 
Mycth_2057697,0.03 
Mycth_2057781,2.03 
Mycth_2057810,0.43 
Mycth_2057851,0.11 
Mycth_2057861,16.43 
Mycth_2057906,5.33 
Mycth_2057956,18.56 
Mycth_2057978,16.00 
Mycth_2058054,0.00 
Mycth_2058064,2.54 
Mycth_2058169,0.68 
Mycth_2058204,99.72 
Mycth_2058263,25.25 
Mycth_2058328,38.44 
Mycth_2058345,28.03 
Mycth_2058349,7.88 
Mycth_2058462,0.96 
Mycth_2058464,1.01 
Mycth_2058513,102.67 
Mycth_2058544,37.97 
Mycth_2058549,71.85 
Mycth_2058599,0.00 
Mycth_2058620,116.06 
Mycth_2058658,11.21 
Mycth_2058711,0.32 
Mycth_2058752,10.89 
Mycth_2058793,4.43 
Mycth_2058820,4.95 
Mycth_2058974,61.41 
Mycth_2059010,48.62 
Mycth_2059044,1.42 
Mycth_2059134,59.79 
Mycth_2059186,1.66 
Mycth_2059212,9.51 
Mycth_2059227,124.02 
Mycth_2059229,47.45 
Mycth_2059249,15.00 
Mycth_2059277,0.36 
Mycth_2059413,20.99 
Mycth_2059428,0.95 
Mycth_2059558,0.07 
Mycth_2059579,52.93 
Mycth_2059686,13.77 
Mycth_2059724,0.00 
Mycth_2059769,0.86 
Mycth_2059795,62.40 
Mycth_2059803,8.48 
Mycth_2059965,0.57 
Mycth_2060008,2.74 
Mycth_2060065,2.06 
Mycth_2060085,0.09 
Mycth_2060093,9.38 
Mycth_2060145,63.47 
Mycth_2060153,17.79 
Mycth_2060198,42.54 
Mycth_2060218,0.00 
Mycth_2060238,4.57 
Mycth_2060248,0.79 
Mycth_2060315,0.03 
Mycth_2060338,2.54 
Mycth_2060364,199.70 
Mycth_2060417,19.10 
Mycth_2060432,8.08 
Mycth_2060437,6.76 
Mycth_2060442,1.68 
Mycth_2060489,0.00 
Mycth_2060529,6.65 
Mycth_2060549,0.89 
Mycth_2060581,1.47 
Mycth_2060623,0.00 
Mycth_2060641,88.66 
Mycth_2060682,11.13 
Mycth_2060683,0.33 
Mycth_2060709,7.07 
Mycth_2060712,0.18 
Mycth_2060757,43.81 
Mycth_2060854,0.00 
Mycth_2060890,14.31 
Mycth_2060907,8.09 
Mycth_2060942,6.76 
Mycth_2060992,0.26 
Mycth_2061162,35.07 
Mycth_2061173,12.84 
Mycth_2061176,112.97 
Mycth_2061275,1.37 
Mycth_2061412,0.00 
Mycth_2061546,43.53 
Mycth_2061596,14.36 
Mycth_2061639,11.15 
Mycth_2061764,35.33 
Mycth_2061788,0.00 
Mycth_2061829,9.82 
Mycth_2061852,6.38 
Mycth_2061855,0.07 
Mycth_2061857,15.09 
Mycth_2061987,1.10 
Mycth_2062045,11.38 
Mycth_2062055,1.92 
Mycth_2062106,0.00 
Mycth_2062163,39.87 
Mycth_2062179,14.78 
Mycth_2062193,24.46 
Mycth_2062214,5.53 
Mycth_2062247,7.23 
Mycth_2062265,120.16 
Mycth_2062291,19.29 
Mycth_2062435,1.02 
Mycth_2062582,62.47 
Mycth_2062613,11.53 
Mycth_2062645,0.89 
Mycth_2062716,0.00 
Mycth_2062719,19.05 
Mycth_2062826,89.60 
Mycth_2062887,656.37 
Mycth_2062976,0.91 
Mycth_2063030,15.66 
Mycth_2063083,37.81 
Mycth_2063115,0.00 
Mycth_2063133,1.61 
Mycth_2063165,42.07 
Mycth_2063204,0.09 
Mycth_2063233,0.00 
Mycth_2063277,179.30 
Mycth_2063325,0.00 
Mycth_2063330,48.44 
Mycth_2063376,0.00 
Mycth_2063420,61.70 
Mycth_2063443,18.44 
Mycth_2063480,0.33 
Mycth_2063555,1.15 
Mycth_2063591,7.62 
Mycth_2063631,40.20 
Mycth_2063736,29.22 
Mycth_2063758,21.35 
Mycth_2063854,0.44 
Mycth_2063953,0.00 
Mycth_2063966,7.82 
Mycth_2064081,40.25 
Mycth_2064169,0.96 
Mycth_2064311,0.00 
Mycth_2064312,1.07 
Mycth_2064349,562.78 
Mycth_2064467,22.95 
Mycth_2064480,11.06 
Mycth_2064545,193.77 
Mycth_2064601,13.17 
Mycth_2064609,24.98 
Mycth_2064613,0.99 
Mycth_2064631,6.20 
Mycth_2064750,0.00 
Mycth_2064786,0.00 
Mycth_2064798,0.49 
Mycth_2064803,0.06 
Mycth_2064824,0.68 
Mycth_2064829,11.16 
Mycth_2064854,14.43 
Mycth_2064865,0.10 
Mycth_2064870,27.24 
Mycth_2064932,6.31 
Mycth_2064957,1.54 
Mycth_2064976,4.76 
Mycth_2064998,0.22 
Mycth_2065104,6.17 
Mycth_2065208,0.78 
Mycth_2065222,169.60 
Mycth_2065241,27.35 
Mycth_2065250,0.00 
Mycth_2065257,0.19 
Mycth_2065342,0.00 
Mycth_2065457,0.14 
Mycth_2065465,4.03 
Mycth_2065658,5.16 
Mycth_2065690,10.61 
Mycth_2065691,9.89 
Mycth_2065718,36.26 
Mycth_2065741,16.38 
Mycth_2065743,0.04 
Mycth_2065797,0.04 
Mycth_2065815,0.00 
Mycth_2065824,16.62 
Mycth_2065851,0.12 
Mycth_2066181,11.75 
Mycth_2066192,0.00 
Mycth_2066229,0.00 
Mycth_2066239,167.06 
Mycth_2066269,2.70 
Mycth_2066278,0.00 
Mycth_2066299,0.00 
Mycth_2066367,28.38 
Mycth_2066447,30.97 
Mycth_2066457,2.06 
Mycth_2066475,44.96 
Mycth_2066477,0.00 
Mycth_2066488,1.02 
Mycth_2066622,194.51 
Mycth_2066662,3.10 
Mycth_2066697,112.12 
Mycth_2066841,9.58 
Mycth_2066922,0.00 
Mycth_2066939,0.00 
Mycth_2067021,11.38 
Mycth_2067028,0.00 
Mycth_2067066,0.00 
Mycth_2067101,0.08 
Mycth_2067166,0.00 
Mycth_2067168,34.31 
Mycth_2067210,23.30 
Mycth_2067244,8.96 
Mycth_2067245,4.79 
Mycth_2067358,0.28 
Mycth_2067387,0.00 
Mycth_2067418,3.27 
Mycth_2067426,29.14 
Mycth_2067458,0.14 
Mycth_2067470,17.98 
Mycth_2067496,10.36 
Mycth_2067533,21.69 
Mycth_2067613,144.03 
Mycth_2067632,0.50 
Mycth_2067689,302.38 
Mycth_2067725,48.04 
Mycth_2067839,1.22 
Mycth_2067869,48.99 
Mycth_2067902,3.76 
Mycth_2067913,1.16 
Mycth_2067982,0.25 
Mycth_2068129,0.14 
Mycth_2068188,1.30 
Mycth_2068307,0.58 
Mycth_2068390,0.00 
Mycth_2068429,0.27 
Mycth_2068493,21.23 
Mycth_2068637,34.46 
Mycth_2068645,0.00 
Mycth_2068755,2.38 
Mycth_2068800,8.93 
Mycth_2068812,52.21 
Mycth_2068912,0.00 
Mycth_2068961,1.07 
Mycth_2068997,41.01 
Mycth_2069012,0.00 
Mycth_2069029,39.95 
Mycth_2069031,0.00 
Mycth_2069072,37.36 
Mycth_2069148,0.00 
Mycth_2069159,0.03 
Mycth_2069178,49.62 
Mycth_2069203,72.02 
Mycth_2069205,30.84 
Mycth_2069219,0.00 
Mycth_2069347,7.92 
Mycth_2069363,0.00 
Mycth_2069453,0.00 
Mycth_2069574,21.49 
Mycth_2069662,0.70 
Mycth_2069697,0.29 
Mycth_2069736,0.14 
Mycth_2069804,0.00 
Mycth_2069815,56.09 
Mycth_2069839,9.67 
Mycth_2069908,1.96 
Mycth_2069956,16.48 
Mycth_2070001,49.54 
Mycth_2070048,0.00 
Mycth_2070109,7.39 
Mycth_2070186,0.00 
Mycth_2070221,0.37 
Mycth_2070352,0.53 
Mycth_2070469,37.97 
Mycth_2070514,0.31 
Mycth_2070572,0.91 
Mycth_2070581,1.18 
Mycth_2070655,21.60 
Mycth_2070700,2.07 
Mycth_2070790,3.84 
Mycth_2070850,11.51 
Mycth_2070868,25.47 
Mycth_2070870,1.04 
Mycth_2070906,1.04 
Mycth_2070971,42.77 
Mycth_2070984,100.35 
Mycth_2071028,11.57 
Mycth_2071057,2.65 
Mycth_2071098,9.23 
Mycth_2071169,1064.00 
Mycth_2071198,3.70 
Mycth_2071219,0.82 
Mycth_2071270,9.28 
Mycth_2071285,11636.78 
Mycth_2071301,38.83 
Mycth_2071385,12.92 
Mycth_2071402,38.96 
Mycth_2071423,113.95 
Mycth_2071504,11968.24 
Mycth_2071510,164.27 
Mycth_2071514,11743.65 
Mycth_2071531,7.60 
Mycth_2071561,8693.69 
Mycth_2071579,17.20 
Mycth_2071628,0.00 
Mycth_2071661,0.37 
Mycth_2071684,0.06 
Mycth_2071736,20.44 
Mycth_2071899,6.51 
Mycth_2071905,11.92 
Mycth_2071908,16.24 
Mycth_2071953,13592.54 
Mycth_2071955,0.00 
Mycth_2071996,5.73 
Mycth_2072063,3.44 
Mycth_2072093,0.33 
Mycth_2072228,0.00 
Mycth_2072383,15.10 
Mycth_2072388,32.26 
Mycth_2072459,0.00 
Mycth_2072527,0.00 
Mycth_2072543,10.29 
Mycth_2072733,8.38 
Mycth_2072958,34.30 
Mycth_2073127,125.41 
Mycth_2073132,62.21 
Mycth_2073197,115.14 
Mycth_2073265,100.55 
Mycth_2073485,38.72 
Mycth_2073591,115.65 
Mycth_2073656,121.81 
Mycth_2074077,55.54 
Mycth_2074154,41.77 
Mycth_2074176,130.18 
Mycth_2074210,130.17 
Mycth_2074326,36.95 
Mycth_2074408,93.33 
Mycth_2074571,42.00 
Mycth_2074663,89.08 
Mycth_2074790,573.68 
Mycth_2074876,60.66 
Mycth_2074905,181.44 
Mycth_2075102,137.98 
Mycth_2075489,531.33 
Mycth_2075498,123.60 
Mycth_2075565,38.96 
Mycth_2075738,34.28 
Mycth_2075799,18.12 
Mycth_2075999,107.16 
Mycth_2076088,198.09 
Mycth_2076157,68.67 
Mycth_2076293,28.95 
Mycth_2076503,91.69 
Mycth_2076551,13.47 
Mycth_2076744,70.59 
Mycth_2076770,105.35 
Mycth_2076935,22.72 
Mycth_2076976,29.16 
Mycth_2077028,49.76 
Mycth_2077114,37.64 
Mycth_2077534,30.25 
Mycth_2077546,55.76 
Mycth_2077636,5.88 
Mycth_2077803,130.23 
