Mycth_2310362,0
Mycth_2299907,597.5666667
Mycth_2299553,93.55333333
Mycth_71369,1661.073333
Mycth_2301205,7.42
Mycth_2127456,0.703333333
Mycth_2301410,13.57333333
Mycth_2308987,16.57666667
Mycth_2294755,64.94666667
Mycth_2304605,39.78333333
Mycth_100975,8.173333333
Mycth_2314986,216.4233333
Mycth_2064312,0
Mycth_2296092,8.52
Mycth_2303662,49.09666667
Mycth_2308902,104.0933333
Mycth_2312522,21.16
Mycth_2307970,0
Mycth_117681,115.7666667
Mycth_2301086,3.173333333
Mycth_76393,12.85
Mycth_2316492,134.1533333
Mycth_2300779,5.796666667
Mycth_2301169,1.643333333
Mycth_101224,7.503333333
Mycth_2294293,21.14333333
Mycth_2311483,0.166666667
Mycth_2066269,0.81
Mycth_2315408,12.73666667
Mycth_2306143,6.346666667
Mycth_2308548,37.30666667
Mycth_2295925,24.47
Mycth_2312918,7.363333333
Mycth_2306955,2.736666667
Mycth_60509,15.1
Mycth_2297138,69.85333333
Mycth_2064932,4.736666667
Mycth_2305145,10.21333333
Mycth_2300613,26.37
Mycth_2302763,8.703333333
Mycth_2123216,0.176666667
Mycth_2074176,274.7866667
Mycth_2297694,88.76333333
Mycth_2302690,16.55
Mycth_2298462,101.7233333
Mycth_2302901,69.02333333
Mycth_2303587,10.45
Mycth_2304287,21.67
Mycth_2294943,114.5966667
Mycth_2111641,0
Mycth_2072063,2.706666667
Mycth_2308073,18.37333333
Mycth_71063,99.65666667
Mycth_2309592,11.70333333
Mycth_2118610,34.38666667
Mycth_2304441,1269.176667
Mycth_2297170,3.91
Mycth_2057861,22.42666667
Mycth_2312937,58.41666667
Mycth_2297066,52.54666667
Mycth_2309896,7.516666667
Mycth_2295044,4.646666667
Mycth_2306932,26.15
Mycth_2138347,19.20666667
Mycth_2303577,62.63666667
Mycth_2295230,85.04333333
Mycth_2299563,18.50666667
Mycth_2314976,954.26
Mycth_2315074,74.74
Mycth_2314176,123.22
Mycth_2070655,32.39
Mycth_100290,13.88666667
Mycth_94536,119.4633333
Mycth_2143160,27.93666667
Mycth_45263,0.146666667
Mycth_2310901,181.3066667
Mycth_2072383,0.863333333
Mycth_2297573,53.43333333
Mycth_2311498,34.18333333
Mycth_2294226,15.69333333
Mycth_2300990,14.86333333
Mycth_2300651,10.19333333
Mycth_2068755,2.416666667
Mycth_2143695,49.95666667
Mycth_95095,0
Mycth_40719,253.4533333
